P, AuRi,N/A,AutoRifle_23,8834,9040,inf,35546,40,inf,487,2,inf,546,868
P, AuRi,N/A,AutoRifle_24,7064,8408,inf,46453,33,inf,630,1,inf,601,669
P, AuRi,N/A,AutoRifle_25,5933,8010,inf,47581,35,inf,440,1,inf,535,955
P, AuRi,N/A,AutoRifle_26,9818,6582,inf,34870,52,inf,444,1,inf,389,547
P, AuRi,N/A,AutoRifle_27,8631,6410,inf,31739,55,inf,643,1,inf,528,658
P, AuRi,N/A,AutoRifle_28,8280,6302,inf,42104,48,inf,420,1,inf,544,738
P, AuRi,N/A,AutoRifle_29,6609,6723,inf,35949,51,inf,672,1,inf,478,857
P, AuRi,N/A,AutoRifle_30,6870,5281,inf,46836,35,inf,398,2,inf,371,575
P, AuRi,N/A,AutoRifle_31,6176,7082,inf,44848,42,inf,512,1,inf,538,851
P, AuRi,N/A,AutoRifle_32,8778,5280,inf,47521,35,inf,709,1,inf,594,859
P, AuRi,N/A,AutoRifle_33,8901,8277,inf,38968,45,inf,661,1,inf,375,983
P, AuRi,N/A,AutoRifle_34,5704,5491,inf,33721,28,inf,440,2,inf,521,930
P, AuRi,N/A,AutoRifle_35,9485,5436,inf,42047,57,inf,495,1,inf,436,704
P, AuRi,N/A,AutoRifle_36,6598,5856,inf,35028,36,inf,537,1,inf,422,849
P, AuRi,N/A,AutoRifle_37,9605,7371,inf,33661,45,inf,536,1,inf,570,681
P, AuRi,N/A,AutoRifle_38,8445,6126,inf,32080,51,inf,601,2,inf,321,927
P, AuRi,N/A,AutoRifle_39,8738,8970,inf,44785,39,inf,439,1,inf,357,576
P, AuRi,N/A,AutoRifle_40,9569,8185,inf,48512,55,inf,553,1,inf,461,693
P, AuRi,N/A,AutoRifle_41,6098,6853,inf,32428,56,inf,575,1,inf,400,784
P, AuRi,N/A,AutoRifle_42,9128,6596,inf,34432,49,inf,713,1,inf,323,848
P, AuRi,N/A,AutoRifle_43,6348,6379,inf,30478,27,inf,713,1,inf,573,871
P, AuRi,N/A,AutoRifle_44,6062,9084,inf,29127,56,inf,516,2,inf,487,568
P, AuRi,N/A,AutoRifle_45,6367,6375,inf,39819,54,inf,524,1,inf,620,500
P, AuRi,N/A,AutoRifle_46,8877,5949,inf,34094,58,inf,425,1,inf,316,504
P, AuRi,N/A,AutoRifle_47,9910,9124,inf,30814,36,inf,427,1,inf,590,618
P, AuRi,N/A,AutoRifle_48,6430,8842,inf,34417,54,inf,674,1,inf,548,971
P, AuRi,N/A,AutoRifle_49,6788,6084,inf,40479,46,inf,647,1,inf,530,886
P, AuRi,N/A,AutoRifle_50,9397,8549,inf,30409,42,inf,632,2,inf,612,671
P, AuRi,N/A,AutoRifle_51,7025,8021,inf,33448,45,inf,647,1,inf,437,849
P, AuRi,N/A,AutoRifle_52,7251,6251,inf,41707,29,inf,403,1,inf,483,618
P, AuRi,N/A,AutoRifle_53,9745,8602,inf,37138,32,inf,662,1,inf,540,609
P, AuRi,N/A,AutoRifle_54,6207,8754,inf,30353,26,inf,590,1,inf,513,750
P, AuRi,N/A,AutoRifle_55,6731,6862,inf,47542,35,inf,445,1,inf,418,705
P, AuRi,N/A,AutoRifle_56,8131,7549,inf,35959,43,inf,656,1,inf,446,881
P, AuRi,N/A,AutoRifle_57,8995,8391,inf,33324,43,inf,451,1,inf,604,971
P, AuRi,N/A,AutoRifle_58,8139,9077,inf,31446,59,inf,460,1,inf,292,574
P, AuRi,N/A,AutoRifle_59,9982,6240,inf,38222,27,inf,523,1,inf,522,926
P, AuRi,N/A,AutoRifle_60,8714,7834,inf,37505,45,inf,417,1,inf,481,724
P, AuRi,N/A,AutoRifle_61,6461,8207,inf,33363,54,inf,422,1,inf,401,729
P, AuRi,N/A,AutoRifle_62,9173,8832,inf,38841,47,inf,544,1,inf,598,825
P, AuRi,N/A,AutoRifle_63,5862,6251,inf,36951,27,inf,651,1,inf,325,761
P, AuRi,N/A,AutoRifle_64,7602,5672,inf,38128,29,inf,620,1,inf,602,840
P, AuRi,N/A,AutoRifle_65,8712,8461,inf,47604,26,inf,445,1,inf,337,643
P, AuRi,N/A,AutoRifle_66,8474,6833,inf,30949,36,inf,637,1,inf,527,925
P, AuRi,N/A,AutoRifle_67,8133,5635,inf,48447,28,inf,420,1,inf,469,927
P, AuRi,N/A,AutoRifle_68,6425,6934,inf,39051,34,inf,595,1,inf,468,821
P, AuRi,N/A,AutoRifle_69,5843,5233,inf,49202,54,inf,546,1,inf,500,886
P, AuRi,N/A,AutoRifle_70,7149,9196,inf,31809,45,inf,656,2,inf,485,749
P, AuRi,N/A,AutoRifle_71,8945,9444,inf,40231,29,inf,663,1,inf,287,900
P, AuRi,N/A,AutoRifle_72,7391,9326,inf,30236,29,inf,533,1,inf,402,687
P, AuRi,N/A,AutoRifle_73,7486,7720,inf,29397,47,inf,572,1,inf,463,890
P, AuRi,N/A,AutoRifle_74,6347,7206,inf,38713,26,inf,715,1,inf,425,865
P, AuRi,N/A,AutoRifle_75,6170,6905,inf,30681,39,inf,579,1,inf,385,737
P, AuRi,N/A,AutoRifle_76,7062,8213,inf,43851,53,inf,450,1,inf,413,906
P, AuRi,N/A,AutoRifle_77,8421,8305,inf,30283,40,inf,516,1,inf,420,802
P, AuRi,N/A,AutoRifle_78,7794,6119,inf,44527,54,inf,373,1,inf,411,988
P, AuRi,N/A,AutoRifle_79,9370,7033,inf,35551,31,inf,624,2,inf,300,792
P, AuRi,N/A,AutoRifle_80,6108,8244,inf,38686,57,inf,515,1,inf,294,571
P, AuRi,N/A,AutoRifle_81,6453,5680,inf,36052,53,inf,569,2,inf,596,549
P, AuRi,N/A,AutoRifle_82,6497,9838,inf,48143,31,inf,430,1,inf,601,627
P, AuRi,N/A,AutoRifle_83,5671,7842,inf,29984,30,inf,695,1,inf,398,832
P, AuRi,N/A,AutoRifle_84,7680,7752,inf,36443,47,inf,375,1,inf,506,778
P, AuRi,N/A,AutoRifle_85,9173,5835,inf,33501,33,inf,707,1,inf,457,639
P, AuRi,N/A,AutoRifle_86,5625,5453,inf,49247,51,inf,415,1,inf,533,643
P, AuRi,N/A,AutoRifle_87,8240,5995,inf,31332,43,inf,510,1,inf,279,937
P, AuRi,N/A,AutoRifle_88,6303,9534,inf,44144,40,inf,527,1,inf,358,982
P, AuRi,N/A,AutoRifle_89,8241,8588,inf,34352,43,inf,370,1,inf,433,589
P, AuRi,N/A,AutoRifle_90,8392,6644,inf,36265,29,inf,391,2,inf,610,905
P, AuRi,N/A,AutoRifle_91,6186,6307,inf,33621,35,inf,663,1,inf,616,848
P, AuRi,N/A,AutoRifle_92,9812,9219,inf,31617,40,inf,593,1,inf,371,701
P, AuRi,N/A,AutoRifle_93,9170,9426,inf,30415,56,inf,599,2,inf,541,883
P, AuRi,N/A,AutoRifle_94,8301,9288,inf,31185,34,inf,598,1,inf,537,830
P, AuRi,N/A,AutoRifle_95,8152,5574,inf,35092,55,inf,490,1,inf,423,488
P, AuRi,N/A,AutoRifle_96,6047,8744,inf,40246,33,inf,695,1,inf,306,784
P, AuRi,N/A,AutoRifle_97,7763,7305,inf,31589,49,inf,449,1,inf,483,498
P, AuRi,N/A,AutoRifle_98,7024,6913,inf,29254,58,inf,701,1,inf,476,647
P, AuRi,N/A,AutoRifle_99,5770,5907,inf,36595,51,inf,550,1,inf,334,610
P, AuRi,N/A,AutoRifle_100,9972,6708,inf,46681,54,inf,425,1,inf,443,726
P, AuRi,N/A,AutoRifle_101,7452,6496,inf,48569,53,inf,577,1,inf,378,930
P, AuRi,N/A,AutoRifle_102,5734,9005,inf,33351,39,inf,555,1,inf,337,651
P, AuRi,N/A,AutoRifle_103,5604,9909,inf,46610,44,inf,515,1,inf,504,595
P, AuRi,N/A,AutoRifle_104,8968,6174,inf,49072,46,inf,613,1,inf,504,968
P, AuRi,N/A,AutoRifle_105,7646,6091,inf,48021,29,inf,365,1,inf,482,612
P, AuRi,N/A,AutoRifle_106,8626,6388,inf,36902,48,inf,536,1,inf,346,798
P, AuRi,N/A,AutoRifle_107,8035,6348,inf,46876,51,inf,585,1,inf,391,521
P, AuRi,N/A,AutoRifle_108,6710,6867,inf,34308,36,inf,453,1,inf,588,981
P, AuRi,N/A,AutoRifle_109,5632,7656,inf,30173,40,inf,463,1,inf,285,749
P, AuRi,N/A,AutoRifle_110,5584,6695,inf,40963,57,inf,469,1,inf,414,839
P, AuRi,N/A,AutoRifle_111,8338,7606,inf,31990,41,inf,401,1,inf,417,529
P, AuRi,N/A,AutoRifle_112,7455,8011,inf,43548,51,inf,409,1,inf,522,664
P, AuRi,N/A,AutoRifle_113,8486,7437,inf,34048,47,inf,591,1,inf,350,536
P, AuRi,N/A,AutoRifle_114,6028,8544,inf,31911,41,inf,705,1,inf,486,957
P, AuRi,N/A,AutoRifle_115,5893,6415,inf,35344,39,inf,482,1,inf,285,673
P, AuRi,N/A,AutoRifle_116,9273,6628,inf,41154,59,inf,719,1,inf,409,884
P, AuRi,N/A,AutoRifle_117,7353,9971,inf,28704,38,inf,651,1,inf,517,636
P, AuRi,N/A,AutoRifle_118,6971,8209,inf,46976,39,inf,692,1,inf,334,879
P, AuRi,N/A,AutoRifle_119,7709,6635,inf,32424,48,inf,460,1,inf,279,804
P, AuRi,N/A,AutoRifle_120,9739,6896,inf,45756,50,inf,393,1,inf,381,481
P, AuRi,N/A,AutoRifle_121,7768,9791,inf,34053,38,inf,701,1,inf,617,604
P, AuRi,N/A,AutoRifle_122,5464,6286,inf,32718,52,inf,391,1,inf,454,514
P, AuRi,N/A,AutoRifle_123,7561,8792,inf,34093,41,inf,488,2,inf,612,568
P, AuRi,N/A,AutoRifle_124,6462,7815,inf,31955,27,inf,366,1,inf,360,814
P, AuRi,N/A,AutoRifle_125,9083,6745,inf,34619,36,inf,621,2,inf,454,561
P, AuRi,N/A,AutoRifle_126,8348,8828,inf,36606,43,inf,681,1,inf,580,985
P, AuRi,N/A,AutoRifle_127,6853,7233,inf,43367,38,inf,509,1,inf,534,826
P, AuRi,N/A,AutoRifle_128,8748,9866,inf,40685,32,inf,703,1,inf,586,833
P, AuRi,N/A,AutoRifle_129,5546,5996,inf,39847,57,inf,441,1,inf,308,691
P, AuRi,N/A,AutoRifle_130,6530,7911,inf,32730,54,inf,410,2,inf,518,623
P, AuRi,N/A,AutoRifle_131,6490,6447,inf,43354,36,inf,651,1,inf,565,549
P, AuRi,N/A,AutoRifle_132,8063,8352,inf,32662,48,inf,515,2,inf,289,706
P, AuRi,N/A,AutoRifle_133,9862,7525,inf,35858,46,inf,379,2,inf,392,955
P, AuRi,N/A,AutoRifle_134,8294,7735,inf,40804,46,inf,426,1,inf,513,778
P, AuRi,N/A,AutoRifle_135,6875,5737,inf,35248,29,inf,498,1,inf,506,575
P, AuRi,N/A,AutoRifle_136,8110,6724,inf,46998,40,inf,562,1,inf,567,910
P, AuRi,N/A,AutoRifle_137,9594,9961,inf,30276,29,inf,458,1,inf,502,862
P, AuRi,N/A,AutoRifle_138,9232,5332,inf,33095,53,inf,658,1,inf,578,541
P, AuRi,N/A,AutoRifle_139,7372,5895,inf,33102,49,inf,515,1,inf,495,635
P, AuRi,N/A,AutoRifle_140,8022,9071,inf,37360,44,inf,668,1,inf,612,688
P, AuRi,N/A,AutoRifle_141,6699,5617,inf,40167,59,inf,495,2,inf,364,617
P, AuRi,N/A,AutoRifle_142,6341,9858,inf,48203,54,inf,481,1,inf,371,854
P, AuRi,N/A,AutoRifle_143,5766,8202,inf,36290,45,inf,605,1,inf,293,757
P, AuRi,N/A,AutoRifle_144,9961,6495,inf,41039,46,inf,474,1,inf,383,744
P, AuRi,N/A,AutoRifle_145,6155,7722,inf,41983,34,inf,497,1,inf,570,607
P, AuRi,N/A,AutoRifle_146,8024,6847,inf,47927,39,inf,512,1,inf,558,903
P, AuRi,N/A,AutoRifle_147,6104,9751,inf,36336,50,inf,489,1,inf,388,650
P, AuRi,N/A,AutoRifle_148,6379,8890,inf,30587,51,inf,499,1,inf,623,812
P, AuRi,N/A,AutoRifle_149,7840,7729,inf,30261,51,inf,624,1,inf,563,495
P, AuRi,N/A,AutoRifle_150,9737,6579,inf,48341,45,inf,469,1,inf,310,835
P, AuRi,N/A,AutoRifle_151,9774,7133,inf,34208,38,inf,430,1,inf,604,970
P, AuRi,N/A,AutoRifle_152,8722,9477,inf,32828,53,inf,375,1,inf,460,807
P, AuRi,N/A,AutoRifle_153,6526,9357,inf,33106,58,inf,492,1,inf,450,644
P, AuRi,N/A,AutoRifle_154,8597,5360,inf,33545,29,inf,594,1,inf,359,715
P, AuRi,N/A,AutoRifle_155,7917,6229,inf,40318,39,inf,468,2,inf,352,748
P, AuRi,N/A,AutoRifle_156,6824,9632,inf,30554,45,inf,599,1,inf,292,957
P, AuRi,N/A,AutoRifle_157,9755,6175,inf,34591,40,inf,606,1,inf,573,559
P, AuRi,N/A,AutoRifle_158,8807,9634,inf,38496,26,inf,567,2,inf,569,801
P, AuRi,N/A,AutoRifle_159,7143,7593,inf,36523,46,inf,483,1,inf,498,751
P, AuRi,N/A,AutoRifle_160,5448,7390,inf,40122,48,inf,410,1,inf,450,749
P, AuRi,N/A,AutoRifle_161,6697,6717,inf,40289,46,inf,557,1,inf,552,714
P, AuRi,N/A,AutoRifle_162,10008,8177,inf,45474,35,inf,626,1,inf,595,479
P, AuRi,N/A,AutoRifle_163,5723,6598,inf,40054,29,inf,508,1,inf,414,888
P, AuRi,N/A,AutoRifle_164,8859,7238,inf,30441,36,inf,648,1,inf,400,656
P, AuRi,N/A,AutoRifle_165,7420,6671,inf,44515,27,inf,465,2,inf,345,588
P, AuRi,N/A,AutoRifle_166,5654,6574,inf,28912,42,inf,421,1,inf,611,888
P, AuRi,N/A,AutoRifle_167,8186,5919,inf,43010,47,inf,390,1,inf,439,732
P, AuRi,N/A,AutoRifle_168,9991,7343,inf,48815,41,inf,522,2,inf,434,659
P, AuRi,N/A,AutoRifle_169,8758,9881,inf,30316,50,inf,611,2,inf,571,497
P, AuRi,N/A,AutoRifle_170,8199,7211,inf,31388,34,inf,512,1,inf,374,622
P, AuRi,N/A,AutoRifle_171,7738,8720,inf,43513,37,inf,498,1,inf,539,955
P, AuRi,N/A,AutoRifle_172,6426,9346,inf,36398,35,inf,503,1,inf,325,555
P, AuRi,N/A,AutoRifle_173,6509,5360,inf,35011,39,inf,386,1,inf,499,551
P, AuRi,N/A,AutoRifle_174,9558,7150,inf,37574,40,inf,553,2,inf,470,660
P, AuRi,N/A,AutoRifle_175,6830,7170,inf,40483,56,inf,662,1,inf,566,970
P, AuRi,N/A,AutoRifle_176,9056,7719,inf,35254,30,inf,487,2,inf,471,953
P, AuRi,N/A,AutoRifle_177,8700,8714,inf,31183,33,inf,415,1,inf,467,521
P, AuRi,N/A,AutoRifle_178,6832,6927,inf,38169,55,inf,714,1,inf,413,743
P, AuRi,N/A,AutoRifle_179,6874,5561,inf,33637,49,inf,500,1,inf,407,907
P, AuRi,N/A,AutoRifle_180,8776,9058,inf,29545,43,inf,563,1,inf,504,974
P, AuRi,N/A,AutoRifle_181,6064,6113,inf,30206,50,inf,400,1,inf,295,878
P, AuRi,N/A,AutoRifle_182,9352,9553,inf,36731,56,inf,610,1,inf,404,522
P, AuRi,N/A,AutoRifle_183,8783,9671,inf,28719,57,inf,540,1,inf,610,675
P, AuRi,N/A,AutoRifle_184,6810,6976,inf,42224,33,inf,618,1,inf,437,820
P, AuRi,N/A,AutoRifle_185,9152,9466,inf,39026,38,inf,607,1,inf,527,852
P, AuRi,N/A,AutoRifle_186,6994,8886,inf,42842,30,inf,402,1,inf,613,750
P, AuRi,N/A,AutoRifle_187,7284,8461,inf,39103,49,inf,396,1,inf,472,630
P, AuRi,N/A,AutoRifle_188,5786,7207,inf,31508,52,inf,700,1,inf,456,488
P, AuRi,N/A,AutoRifle_189,7156,9897,inf,37844,28,inf,707,1,inf,598,888
P, AuRi,N/A,AutoRifle_190,8630,9064,inf,28887,38,inf,409,1,inf,550,670
P, AuRi,N/A,AutoRifle_191,7433,7843,inf,35942,48,inf,558,2,inf,363,673
P, AuRi,N/A,AutoRifle_192,9993,8321,inf,42653,57,inf,681,1,inf,534,809
P, AuRi,N/A,AutoRifle_193,5565,6824,inf,40430,53,inf,573,1,inf,568,844
P, AuRi,N/A,AutoRifle_194,7741,7908,inf,38814,49,inf,391,1,inf,550,493
P, AuRi,N/A,AutoRifle_195,6483,6557,inf,30790,50,inf,617,1,inf,375,869
P, AuRi,N/A,AutoRifle_196,6706,6539,inf,44115,56,inf,586,1,inf,373,970
P, AuRi,N/A,AutoRifle_197,9365,7959,inf,49286,34,inf,596,1,inf,423,625
P, AuRi,N/A,AutoRifle_198,5974,7703,inf,31123,56,inf,660,1,inf,575,608
P, AuRi,N/A,AutoRifle_199,7949,9655,inf,41224,58,inf,678,1,inf,391,828
P, AuRi,N/A,AutoRifle_200,7881,5387,inf,37915,51,inf,630,1,inf,497,876
P, AuRi,N/A,AutoRifle_201,9234,8030,inf,34947,54,inf,616,1,inf,428,699
P, AuRi,N/A,AutoRifle_202,9622,8389,inf,35877,37,inf,585,2,inf,371,801
P, AuRi,N/A,AutoRifle_203,9163,5372,inf,32148,50,inf,676,1,inf,365,857
P, AuRi,N/A,AutoRifle_204,5478,8880,inf,32101,48,inf,454,1,inf,467,860
P, AuRi,N/A,AutoRifle_205,9160,8074,inf,39507,51,inf,642,2,inf,289,829
P, AuRi,N/A,AutoRifle_206,9584,6569,inf,45942,59,inf,461,1,inf,309,667
P, AuRi,N/A,AutoRifle_207,9942,9529,inf,40022,32,inf,699,1,inf,588,926
P, AuRi,N/A,AutoRifle_208,7754,6206,inf,30289,48,inf,593,1,inf,527,669
P, AuRi,N/A,AutoRifle_209,6946,6780,inf,35096,37,inf,481,1,inf,373,942
P, AuRi,N/A,AutoRifle_210,6548,6144,inf,39501,49,inf,713,1,inf,444,486
P, AuRi,N/A,AutoRifle_211,6617,9504,inf,31345,48,inf,643,1,inf,530,936
P, AuRi,N/A,AutoRifle_212,6209,7329,inf,42122,55,inf,687,1,inf,341,996
P, AuRi,N/A,AutoRifle_213,5580,6311,inf,32635,30,inf,485,1,inf,594,894
P, AuRi,N/A,AutoRifle_214,8830,7680,inf,45594,56,inf,531,1,inf,560,600
P, AuRi,N/A,AutoRifle_215,8832,9619,inf,44175,58,inf,589,1,inf,483,967
P, AuRi,N/A,AutoRifle_216,8637,9232,inf,45272,38,inf,528,1,inf,602,662
P, AuRi,N/A,AutoRifle_217,5930,5492,inf,43845,47,inf,446,1,inf,588,987
P, AuRi,N/A,AutoRifle_218,9895,6561,inf,35355,59,inf,678,1,inf,571,494
P, AuRi,N/A,AutoRifle_219,9219,9015,inf,31126,49,inf,400,1,inf,326,492
P, AuRi,N/A,AutoRifle_220,7984,6550,inf,38914,27,inf,445,1,inf,449,989
P, AuRi,N/A,AutoRifle_221,8905,5623,inf,36414,46,inf,693,1,inf,474,922
P, AuRi,N/A,AutoRifle_222,7850,7313,inf,36001,55,inf,687,1,inf,569,487
P, AuRi,N/A,AutoRifle_223,7215,6332,inf,49139,49,inf,501,1,inf,315,604
P, AuRi,N/A,AutoRifle_224,6981,8029,inf,43730,47,inf,565,2,inf,436,504
P, AuRi,N/A,AutoRifle_225,5704,8500,inf,32302,37,inf,633,2,inf,442,843
P, AuRi,N/A,AutoRifle_226,8431,9284,inf,28908,47,inf,576,1,inf,328,943
P, AuRi,N/A,AutoRifle_227,9343,8504,inf,31719,51,inf,379,1,inf,534,502
P, AuRi,N/A,AutoRifle_228,6781,7445,inf,36366,35,inf,480,1,inf,395,506
P, AuRi,N/A,AutoRifle_229,9507,5910,inf,42205,36,inf,562,1,inf,571,559
P, AuRi,N/A,AutoRifle_230,8207,7487,inf,30825,58,inf,560,1,inf,349,601
P, AuRi,N/A,AutoRifle_231,6736,5651,inf,33986,32,inf,418,1,inf,406,737
P, AuRi,N/A,AutoRifle_232,7494,5875,inf,47743,32,inf,655,1,inf,496,668
P, AuRi,N/A,AutoRifle_233,9975,6591,inf,32787,52,inf,601,1,inf,567,709
P, AuRi,N/A,AutoRifle_234,7849,6226,inf,29952,40,inf,655,1,inf,409,703
P, AuRi,N/A,AutoRifle_235,5457,8670,inf,32452,26,inf,458,2,inf,467,869
P, AuRi,N/A,AutoRifle_236,9274,8861,inf,31981,35,inf,649,1,inf,391,845
P, AuRi,N/A,AutoRifle_237,8999,5301,inf,37045,31,inf,661,1,inf,470,944
P, AuRi,N/A,AutoRifle_238,6449,8308,inf,44633,30,inf,693,1,inf,280,753
P, AuRi,N/A,AutoRifle_239,5926,7815,inf,39003,47,inf,492,1,inf,549,905
P, AuRi,N/A,AutoRifle_240,6629,6972,inf,30240,59,inf,566,1,inf,495,803
P, AuRi,N/A,AutoRifle_241,8511,9915,inf,40528,52,inf,471,2,inf,435,977
P, AuRi,N/A,AutoRifle_242,7203,9514,inf,31895,40,inf,659,1,inf,392,930
P, AuRi,N/A,AutoRifle_243,5903,8298,inf,36973,40,inf,695,1,inf,355,765
P, AuRi,N/A,AutoRifle_244,7378,9713,inf,39647,57,inf,647,1,inf,525,505
P, AuRi,N/A,AutoRifle_245,5879,6674,inf,41644,35,inf,637,1,inf,466,819
P, AuRi,N/A,AutoRifle_246,8204,8957,inf,28968,50,inf,361,2,inf,620,831
P, AuRi,N/A,AutoRifle_247,9413,5329,inf,39843,54,inf,691,1,inf,515,568
P, AuRi,N/A,AutoRifle_248,8553,8782,inf,46067,45,inf,610,1,inf,411,479
P, AuRi,N/A,AutoRifle_249,9624,5430,inf,30955,57,inf,513,2,inf,333,677
P, AuRi,N/A,AutoRifle_250,7044,8225,inf,32468,59,inf,485,1,inf,422,495
P, AuRi,N/A,AutoRifle_251,9151,9079,inf,32544,59,inf,625,2,inf,550,862
P, AuRi,N/A,AutoRifle_252,7766,6012,inf,36163,50,inf,690,1,inf,421,916
P, AuRi,N/A,AutoRifle_253,5825,9010,inf,34396,47,inf,698,1,inf,387,672
P, AuRi,N/A,AutoRifle_254,10021,7555,inf,31164,30,inf,457,1,inf,366,915
P, AuRi,N/A,AutoRifle_255,6521,9072,inf,35380,33,inf,456,1,inf,504,820
P, AuRi,N/A,AutoRifle_256,6194,9690,inf,35387,28,inf,564,2,inf,447,632
P, AuRi,N/A,AutoRifle_257,7687,7115,inf,32065,38,inf,497,1,inf,565,854
P, AuRi,N/A,AutoRifle_258,6965,9662,inf,49202,41,inf,580,1,inf,421,803
P, AuRi,N/A,AutoRifle_259,7572,9797,inf,43521,51,inf,664,1,inf,347,851
P, AuRi,N/A,AutoRifle_260,7496,6320,inf,31997,59,inf,450,1,inf,514,962
P, AuRi,N/A,AutoRifle_261,8417,6535,inf,39430,35,inf,493,1,inf,387,800
P, AuRi,N/A,AutoRifle_262,8319,8107,inf,32116,43,inf,615,1,inf,568,491
P, AuRi,N/A,AutoRifle_263,8103,9564,inf,37455,39,inf,473,1,inf,430,489
P, AuRi,N/A,AutoRifle_264,7244,8152,inf,32339,28,inf,371,1,inf,579,967
P, AuRi,N/A,AutoRifle_265,5867,7743,inf,31348,29,inf,702,1,inf,585,537
P, AuRi,N/A,AutoRifle_266,7515,5739,inf,47059,36,inf,496,1,inf,292,608
P, AuRi,N/A,AutoRifle_267,6938,5335,inf,48523,52,inf,700,1,inf,341,885
P, AuRi,N/A,AutoRifle_268,8099,6647,inf,40135,50,inf,520,2,inf,528,520
P, AuRi,N/A,AutoRifle_269,6057,9861,inf,40365,33,inf,589,1,inf,539,788
P, AuRi,N/A,AutoRifle_270,8314,5896,inf,37745,59,inf,666,1,inf,570,810
P, AuRi,N/A,AutoRifle_271,7006,9030,inf,38104,51,inf,536,1,inf,391,915
P, AuRi,N/A,AutoRifle_272,9235,8369,inf,39202,43,inf,535,1,inf,421,864
P, AuRi,N/A,AutoRifle_273,8824,9663,inf,36096,37,inf,512,1,inf,597,770
P, AuRi,N/A,AutoRifle_274,7211,5744,inf,31509,34,inf,674,1,inf,403,664
P, AuRi,N/A,AutoRifle_275,7749,6110,inf,39136,31,inf,430,1,inf,620,922
P, AuRi,N/A,AutoRifle_276,6631,9738,inf,38278,43,inf,578,1,inf,554,813
P, AuRi,N/A,AutoRifle_277,5915,6404,inf,40623,44,inf,642,1,inf,548,798
P, AuRi,N/A,AutoRifle_278,6967,8756,inf,41007,40,inf,594,1,inf,284,973
P, AuRi,N/A,AutoRifle_279,9478,7636,inf,31881,37,inf,629,1,inf,506,794
P, AuRi,N/A,AutoRifle_280,6588,6812,inf,48707,47,inf,633,1,inf,398,548
P, AuRi,N/A,AutoRifle_281,5914,6640,inf,33800,53,inf,592,1,inf,397,583
P, AuRi,N/A,AutoRifle_282,7680,6415,inf,41695,34,inf,665,1,inf,454,762
P, AuRi,N/A,AutoRifle_283,5490,6010,inf,35393,57,inf,469,1,inf,396,848
P, AuRi,N/A,AutoRifle_284,9768,6781,inf,35993,47,inf,482,1,inf,457,931
P, AuRi,N/A,AutoRifle_285,6078,7770,inf,35886,41,inf,492,2,inf,486,934
P, AuRi,N/A,AutoRifle_286,10032,6155,inf,47824,44,inf,575,1,inf,434,542
P, AuRi,N/A,AutoRifle_287,9447,7605,inf,31529,56,inf,542,1,inf,322,565
P, AuRi,N/A,AutoRifle_288,6042,9667,inf,33781,30,inf,448,1,inf,509,817
P, AuRi,N/A,AutoRifle_289,9926,6838,inf,40395,57,inf,669,1,inf,293,502
P, AuRi,N/A,AutoRifle_290,7439,5409,inf,41674,59,inf,549,1,inf,570,485
